stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id
10106,4946,Danforth Rd at Glenshephard Dr (West),,43.730593,-79.250791,,,0,,,1,
10107,54,Avenue Rd at Carmichael Ave,,43.73762,-79.420776,,,0,,,1,
10108,8826,Willowdale Ave at Spring Garden Ave,,43.766315,-79.400535,,,0,,,1,
10109,1417,O'Connor Dr at Milton Rd,,43.697048,-79.332295,,,0,,,1,
10110,8401,Upper Highland Cres at York Mills Rd,,43.745587,-79.396545,,,0,,,1,
10111,12202,Lawrence West Station,,43.716048,-79.444092,,,0,,,2,
10112,1327,Midland Ave at Lorraine Ave,,43.730662,-79.256386,,,0,,,1,
10113,9356,Steeles Ave East at Mountcastle Gate,,43.82074,-79.320341,,,0,,,1,
10115,809,College St at Augusta Ave,,43.65724,-79.403252,,,0,,,2,
10116,6243,Bannatyne Dr at Davean Dr,,43.760329,-79.368381,,,0,,,1,
10118,11559,6655 Airport Rd,,43.696429,-79.632365,,,0,,,2,
10119,10955,Old Finch Ave at Valley Centre Dr (West) West Side,,43.821266,-79.20563,,,0,,,1,
10120,4957,Danforth Rd at Midland Ave,,43.725435,-79.253783,,,0,,,1,
10121,580,Bloor St West at Runnymede Rd,,43.650991,-79.476466,,,0,,,1,
10122,4829,Brimley Rd at Danjohn Cres (North),,43.812904,-79.280443,,,0,,,1,
10123,1670,Yonge St at Davisville Ave North Side,,43.698675,-79.396563,,,0,,,1,
10124,3595,Finch Ave West at Greenview Ave,,43.779237,-79.418329,,,0,,,1,
10126,4727,St Dennis Dr at Linkwood Lane,,43.719209,-79.32776,,,0,,,1,
10127,8225,Steeles Ave East at Henderson Ave,,43.801188,-79.406152,,,0,,,1,
10128,7442,Weston Rd at Dee Ave,,43.711287,-79.535261,,,0,,,1,
10129,1357,75 Milner Ave,,43.784021,-79.25133,,,0,,,1,
10131,13631,Markham Rd at Passmore Ave,,43.830357,-79.250385,,,0,,,1,
10132,3501,Dundas St West at Humberside Ave,,43.663295,-79.456935,,,0,,,1,
10133,2519,Finch Ave East at Leslie St - Old Cummer GO Station,,43.790162,-79.369075,,,0,,,1,
10134,266,Bay St at Cumberland St - Bay Station,,43.670484,-79.389669,,,0,,,1,
10136,9170,Steeles Ave West Loop at Islington Ave,,43.764093,-79.576584,,,0,,,1,
10137,3895,Jane St at Foxwell St,,43.671734,-79.493889,,,0,,,1,
10138,3123,St Regis Cres at Keele St,,43.754743,-79.487887,,,0,,,1,
10139,11538,John Garland Blvd at Kipling Ave,,43.735359,-79.578514,,,0,,,1,
10140,3880,Jane St at Driftwood Ave North Side,,43.766138,-79.519595,,,0,,,1,
10141,7822,Hinton Rd at Elmhurst Dr,,43.72739,-79.566418,,,0,,,1,
10142,6150,Uphill Ave at Woodward Ave,,43.709411,-79.508797,,,0,,,2,
10144,2838,Longbourne Dr at Willowridge Rd,,43.677937,-79.571914,,,0,,,1,
10145,2087,Dufferin St at Samor Rd South Side,,43.71788,-79.455672,,,0,,,1,
10146,6644,Parliament St at Queen St East,,43.655756,-79.364606,,,0,,,1,
10147,708,Caledonia Rd at Cartwright Ave,,43.721252,-79.468902,,,0,,,1,
10148,1406,O'Connor Dr at Athlone Rd West Side,,43.696118,-79.337377,,,0,,,1,
10150,11777,Parkside Dr at Howard Park Ave,,43.64849,-79.457616,,,0,,,1,
10152,1626,673 Warden Ave,,43.705637,-79.278232,,,0,,,1,
10153,4611,Spadina Rd at Heath St West,,43.686854,-79.412132,,,0,,,1,
10155,7249,Sheppard Ave East at Tallpines Crt,,43.804167,-79.157816,,,0,,,1,
10156,7439,Weston Rd at Albion Rd South Side,,43.717017,-79.537874,,,0,,,1,
10157,3689,Gateway Blvd at Don Mills Rd,,43.710173,-79.334116,,,0,,,1,
10159,8520,Victoria Park Ave at Valdane Dr,,43.718719,-79.300284,,,0,,,1,
10160,10700,Weston Rd at Steeles Ave West South Side,,43.769734,-79.546509,,,0,,,1,
10161,6070,Sheppard Ave West at John Drury Dr,,43.748145,-79.48255,,,0,,,1,
10162,7648,Dufferin St at Dolomite Dr,,43.780694,-79.46963,,,0,,,1,
10163,5180,Lake Shore Blvd West at Islington Ave,,43.600896,-79.505092,,,0,,,1,
10164,3860,4717 Jane St,,43.771191,-79.520801,,,0,,,1,
10165,8513,Victoria Park Ave at Sweeney Dr South Side,,43.736564,-79.307686,,,0,,,1,
10166,5196,Lake Shore Blvd West at Park Lawn Rd West Side,,43.622602,-79.481558,,,0,,,1,
10167,5250,Lawrence Ave East at Bridgeport Dr,,43.778477,-79.140996,,,0,,,1,
10170,8334,Sutherland Dr at Rolph Rd,,43.700469,-79.367108,,,0,,,1,
10171,993,1234 Dupont St,,43.668239,-79.44172,,,0,,,1,
10172,5930,O'Connor Dr at Glenwood Cres,,43.702345,-79.315985,,,0,,,1,
10173,6688,Pharmacy Ave at Dawes Rd,,43.708426,-79.290411,,,0,,,1,
10175,3490,Dundas St West at Chelsea Ave North Side,,43.658209,-79.452836,,,0,,,1,
10176,6454,Huntingwood Dr at Kittery Blvd,,43.796674,-79.286192,,,0,,,1,
10177,1494,Mill Rd at Rathburn Rd Loop,,43.645355,-79.590085,,,0,,,1,
10178,7893,Keele St at Junction Rd,,43.667688,-79.465429,,,0,,,1,
10179,1030,Dupont St at Symington Ave,,43.665812,-79.45108,,,0,,,1,
10181,1625,Warden Ave at Mack Ave North Side,,43.700133,-79.275932,,,0,,,1,
10182,7583,Carlingview Dr at Meteor Dr South Side,,43.680524,-79.592833,,,0,,,1,
10183,3084,Queen St West at John St,,43.649947,-79.390954,,,0,,,1,
10184,10271,Linkwood Lane at Opposite 5 Shady Golfway,,43.717633,-79.326338,,,0,,,1,
10186,3409,Chaplin Cres at Duncannon Dr,,43.700339,-79.410496,,,0,,,2,
10188,13443,Lambton Ave at Weston Rd West Side,,43.68406,-79.484884,,,0,,,1,
10189,11338,195-205-215 Wynford Dr,,43.723798,-79.324911,,,0,,,1,
10190,6330,Crescent Rd at Cluny Dr,,43.677528,-79.386114,,,0,,,2,
10191,6928,Ranee Ave at Mikado Ave,,43.724461,-79.44284,,,0,,,1,
10192,9516,280 Yorkland Blvd (North),,43.77336,-79.333911,,,0,,,1,
10193,7589,32 Carluke Cres,,43.760901,-79.390001,,,0,,,1,
10194,11698,Disco Rd at Brockport Dr West Side,,43.702435,-79.590215,,,0,,,2,
10195,11001,The Donway East at Dutch Myrtleway,,43.740834,-79.343924,,,0,,,1,
10196,9033,Yonge St at Park Home Ave,,43.769422,-79.413082,,,0,,,1,
10197,3119,St Clair Ave East at Glenburn Ave,,43.708511,-79.29844,,,0,,,1,
10198,7901,Keele St at West Toronto St,,43.669883,-79.466359,,,0,,,2,
10199,2431,Evans Ave at Arnold St,,43.616399,-79.521073,,,0,,,1,
10200,2723,Islington Ave at Kingsmoor Gate North Side,,43.741105,-79.56691,,,0,,,1,
10202,13887,Sheppard Ave East at Rainbow Ridge Ave,,43.807286,-79.162715,,,0,,,1,
10205,9995,McCowan Rd at 14Th Ave,,43.84887,-79.279491,,,0,,,1,
10206,11552,Newgale Gate at Finchdene Sq West Side,,43.818881,-79.238096,,,0,,,1,
10208,13422,2980 Don Mills Rd,,43.78231,-79.352329,,,0,,,1,
10209,8983,Yonge St at Elmhurst Ave,,43.763356,-79.411485,,,0,,,1,
10210,5966,Ossington Ave at Essex St,,43.66628,-79.427347,,,0,,,1,
10212,388,Birchmount Rd at Canadian Rd,,43.761238,-79.290304,,,0,,,2,
10213,4096,Kennedy Rd at Lawrence Ave East,,43.749694,-79.27518,,,0,,,1,
10215,292,Bayview Ave at Finch Ave East North Side,,43.785614,-79.392136,,,0,,,1,
10216,2629,Finch Ave West at Sentinel Rd,,43.761191,-79.499797,,,0,,,1,
10217,6464,Huntingwood Dr at Victoria Park Ave,,43.780531,-79.324892,,,0,,,1,
10218,8817,Willowdale Ave at Otonabee Ave,,43.796052,-79.413261,,,0,,,1,
10219,3718,Opposite 215 Horner Ave,,43.607917,-79.517485,,,0,,,1,
10220,9558,Milner Ave at Burrows Hall Blvd,,43.794918,-79.219399,,,0,,,1,
10221,1521,Royal York Rd at Usher Ave,,43.655551,-79.514837,,,0,,,1,
10224,7582,Carlingview Dr at Renforth Dr,,43.677397,-79.591443,,,0,,,1,
10225,1978,Don Mills Rd at Wynford Dr,,43.723169,-79.339832,,,0,,,1,
10226,1671,Yonge St at Front St West,,43.646785,-79.377161,,,0,,,1,
10227,2890,McNicoll Ave at Innislawn Rd,,43.807506,-79.316335,,,0,,,1,
10228,4126,Kennedy Rd at Stratton Ave,,43.737942,-79.270186,,,0,,,2,
10229,11347,St Dennis Dr at Opposite 195-205-215 Wynford Dr,,43.723575,-79.324594,,,0,,,2,
10230,3059,Queen St East at Logan Ave,,43.660599,-79.342373,,,0,,,1,
10232,1929,Don Mills Rd at Fairview Mall Dr North Side,,43.77953,-79.348701,,,0,,,1,
10233,9840,Brenyon Way at Pioneer Pathway,,43.806469,-79.213787,,,0,,,1,
10234,2576,Finch Ave East at Winlock Park,,43.784179,-79.395886,,,0,,,1,
10235,13569,Opposite 709 Milner Ave,,43.796148,-79.21391,,,0,,,1,
10236,13439,The Pond Rd at Ian MacDonald Blvd,,43.770797,-79.498522,,,0,,,1,
10237,5232,Lawrence Ave East at Bellamy Rd North West Side,,43.757749,-79.235742,,,0,,,1,
10238,6246,Bannatyne Dr at Leslie St,,43.758594,-79.361542,,,0,,,1,
10241,7800,Hackberry St at Elswick Rd,,43.705996,-79.324262,,,0,,,1,
10242,6771,Prince Edward Dr South at Bloor St West South Side,,43.648017,-79.505305,,,0,,,1,
10243,4456,Louvain St at Humber Blvd,,43.680602,-79.482233,,,0,,,1,
10244,9639,Brimley Rd at Lombardy Cres North Side,,43.73219,-79.246028,,,0,,,1,
10245,4323,Kipling Ave at Hinton Rd,,43.725844,-79.573657,,,0,,,1,
10247,11611,Steeles Ave East at Markham Rd West Side,,43.836512,-79.25219,,,0,,,1,
10248,14116,McNicoll Ave at Stonebridge Blvd,,43.80556,-79.324084,,,0,,,1,
10249,6193,The Westway at Kipling Ave,,43.685799,-79.554456,,,0,,,1,
10250,3683,Greenwood Ave at Oakvale Ave South Side,,43.6794,-79.331625,,,0,,,1,
10251,677,Burnhamthorpe Rd at Burnhamthorpe Park Blvd West Side,,43.650449,-79.533969,,,0,,,1,
10252,5364,Lawrence Ave West at Dufflaw Rd,,43.712892,-79.460752,,,0,,,1,
10253,5239,Lawrence Ave East at Brimley Rd,,43.753319,-79.255596,,,0,,,1,
10254,8794,Willowdale Ave at Byng Ave,,43.778631,-79.405942,,,0,,,1,
10255,9701,Gerrard St East at Malvern Ave,,43.685253,-79.294545,,,0,,,1,
10256,5687,Midland Ave at Baylawn Dr,,43.800337,-79.284978,,,0,,,1,
10258,3745,Hullmar Dr at Shoreham Dr,,43.767129,-79.528588,,,0,,,1,
10259,1750,The Bridle Path at Saintfield Ave,,43.729257,-79.360483,,,0,,,1,
10260,8686,Opposite 451 The West Mall,,43.64707,-79.567951,,,0,,,1,
10261,13532,McCowan Rd at Manhattan Dr,,43.88191,-79.288247,,,0,,,1,
10262,6981,Royal York Rd at Bell Royal Crt North Side,,43.672553,-79.522299,,,0,,,2,
10264,5439,Leslie St at Eglinton Ave East North Side,,43.71835,-79.350236,,,0,,,1,
10265,253,Bay St at Hagerman St,,43.654565,-79.383369,,,0,,,1,
10266,4427,Lawrence Ave East at West Hill Dr,,43.769932,-79.179771,,,0,,,1,
10267,3491,Dundas St West at Chelsea Ave,,43.658218,-79.453041,,,0,,,1,
10268,7926,Lawson Rd at Centennial Rd West Side,,43.787462,-79.151168,,,0,,,1,
10269,13955,Roywood Dr at Marbury Cres (East) East Side,,43.764386,-79.33345,,,0,,,1,
10270,1013,Dupont St at Huron St West Side,,43.675327,-79.405139,,,0,,,1,
10271,1266,Maniza Rd at Plewes Rd,,43.734903,-79.464216,,,0,,,1,
10272,14142,Birchmount Rd at Newlands Ave,,43.710031,-79.269463,,,0,,,1,
10273,12038,Queen's Plate Dr (West) at Janda Crt,,43.723155,-79.600731,,,0,,,1,
10275,1780,Cosburn Ave at Gledhill Ave,,43.697067,-79.313067,,,0,,,1,
10276,2014,Dufferin St at Alma Ave,,43.644509,-79.429381,,,0,,,1,
10277,8123,Spadina Ave at Front St West,,43.642934,-79.394028,,,0,,,1,
10279,1089,Gerrard St East at Greenwood Ave,,43.670802,-79.328156,,,0,,,2,
10280,6986,Royal York Rd at Country Club Dr,,43.67465,-79.523452,,,0,,,1,
10282,5016,Dundas St West at Humber Hill Ave,,43.664716,-79.501573,,,0,,,1,
10283,11626,Sewells Rd at Hupfield Trail West Side,,43.814415,-79.213545,,,0,,,1,
10284,1293,McCowan Rd at Eglinton Ave East South Side,,43.73832,-79.238182,,,0,,,1,
10285,490,Bloor St West at Avenue Rd,,43.66884,-79.393879,,,0,,,1,
10286,1543,Sheppard Ave East at Wilfred Ave,,43.764976,-79.394809,,,0,,,1,
10287,3505,Dundas St West at Jane St,,43.665764,-79.490944,,,0,,,1,
10288,4640,Steeles Ave East at Old Kennedy Rd,,43.825479,-79.299832,,,0,,,1,
10290,5344,Lawrence Ave West at Bolingbroke Rd,,43.715134,-79.4493,,,0,,,1,
10292,2724,Islington Ave at Kingsmoor Gate South Side,,43.740391,-79.566904,,,0,,,2,
10293,3830,Islington Ave at Resources Rd South Side,,43.707793,-79.551878,,,0,,,1,
10294,7291,Sheppard Ave West at Northover St,,43.741344,-79.501572,,,0,,,1,
10295,7591,Carluke Cres at Fifeshire Rd (West),,43.759914,-79.389549,,,0,,,1,
10296,6451,Huntingwood Dr at Kennedy Rd,,43.795264,-79.293024,,,0,,,1,
10297,5450,Leslie St at Esther Shiner Blvd,,43.769218,-79.364041,,,0,,,1,
10298,7977,Military Trail at University of Toronto Scarborough,,43.785926,-79.186773,,,0,,,1,
10299,5704,Midland Ave at Gilder Dr,,43.735967,-79.258633,,,0,,,1,
10300,3840,Islington Ave at St Andrews Blvd,,43.701229,-79.548498,,,0,,,1,
10301,1271,Markland Dr at Cherry Post Cres (North),,43.633138,-79.582671,,,0,,,1,
10302,9019,Yonge St at Lawrence Ave East North Side - Lawrence Station,,43.725377,-79.402115,,,0,,,1,
10303,8703,Weston Rd at Ernest Dockray Ave,,43.690367,-79.498854,,,0,,,1,
10304,705,Caledonia Rd at Bridgeland Ave South Side,,43.723356,-79.469773,,,0,,,1,
10306,486,Bloor St East at Yonge St,,43.67034,-79.38664,,,0,,,1,
10307,8329,Sutherland Dr at Hanna Rd,,43.701439,-79.365594,,,0,,,1,
10308,6766,Pleasant View Dr at Brian Dr,,43.784614,-79.333107,,,0,,,1,
10309,10707,Atkinson Ave at Rosedale Heights Dr (North),,43.817483,-79.450148,,,0,,,1,
10310,7677,Ellesmere Rd at Bellamy Rd North,,43.774537,-79.241437,,,0,,,1,
10312,6804,Queen St East at Glen Manor Dr,,43.671698,-79.292442,,,0,,,1,
10313,130,Bathurst St at Eglinton Ave West North Side,,43.701447,-79.425469,,,0,,,1,
10314,6777,Prince Edward Dr South at Glenellen Dr West,,43.639644,-79.501717,,,0,,,1,
10315,4131,Kennedy Rd at Trojan Gate,,43.804063,-79.298391,,,0,,,1,
10317,7473,York Mills Rd at Sandfield Rd,,43.750689,-79.374746,,,0,,,1,
10318,8811,Willowdale Ave at Newton Dr,,43.79424,-79.412223,,,0,,,1,
10319,4338,Kipling Ave at Mattice Rd,,43.646894,-79.537407,,,0,,,2,
10320,1203,Aukland Rd at Dundas St West,,43.638579,-79.538367,,,0,,,1,
10321,4784,Avenue Rd at Hillhurst Blvd,,43.712201,-79.411793,,,0,,,2,
10322,3755,Islington Ave at Allenby Ave,,43.711273,-79.553064,,,0,,,1,
10323,12603,Markham Rd at Nashdene Rd,,43.82013,-79.245954,,,0,,,2,
10324,8294,Steeles Ave West at Norfinch Dr,,43.773147,-79.531973,,,0,,,1,
10326,9259,Martin Grove Rd at Gihon Spring Dr,,43.753916,-79.599856,,,0,,,1,
10327,2180,Dundas St West at Subway Cres,,43.635838,-79.5401,,,0,,,1,
10328,8465,Victoria Park Ave at Gordon Baker Rd,,43.81076,-79.339383,,,0,,,1,
10329,9666,20 Lesmill Rd,,43.756615,-79.352929,,,0,,,1,
10330,9374,Christie St at Tyrrel Ave,,43.678341,-79.424458,,,0,,,1,
10331,720,Caledonia Rd at Glengrove Ave,,43.706807,-79.465456,,,0,,,1,
10332,4214,Kingston Rd at Chine Dr,,43.713921,-79.245046,,,0,,,1,
10333,7342,Spadina Rd at Bernard Ave,,43.672078,-79.405882,,,0,,,1,
10334,1477,590 Rathburn Rd,,43.649652,-79.583489,,,0,,,1,
10335,5970,Ossington Ave at Hallam St,,43.668114,-79.428289,,,0,,,1,
10336,4045,Keele St at Wandle Ave,,43.731083,-79.482944,,,0,,,1,
10337,3322,60 Belfield Rd,,43.703524,-79.569311,,,0,,,1,
10338,4231,Kingston Rd at Hunt Club Dr,,43.68369,-79.276978,,,0,,,1,
10339,1162,Islington Ave at Anglesey Blvd,,43.66386,-79.531702,,,0,,,1,
10340,40,Annette St at Runnymede Rd,,43.659969,-79.480162,,,0,,,1,
10341,1802,Cummer Ave at Bayview Ave,,43.792124,-79.39381,,,0,,,1,
10342,9280,Antibes Dr (North) at Torresdale Ave,,43.781966,-79.449941,,,0,,,1,
10343,5501,Lloyd Manor Rd at Rathburn Rd,,43.659216,-79.546634,,,0,,,1,
10344,2530,Finch Ave East at Walkway to Sprucewood Crt,,43.794952,-79.32286,,,0,,,1,
10345,4858,Carlaw Ave at Queen St East,,43.660953,-79.339939,,,0,,,1,
10347,8637,Wellesley St East at Sherbourne St,,43.667166,-79.374485,,,0,,,1,
10348,11286,Humberwood Blvd at Hullrick Dr (South),,43.721747,-79.61282,,,0,,,1,
10349,7094,Scarlett Rd at La Rose Ave,,43.686968,-79.513366,,,0,,,2,
10351,11043,Kipling Ave at Finch Ave West,,43.743074,-79.581786,,,0,,,1,
10353,6564,Meadowvale Rd at Zoo Rd,,43.818114,-79.173192,,,0,,,1,
10355,13633,Markham Rd at Elson St,,43.840339,-79.251667,,,0,,,1,
10356,10478,Steeles Ave East at Milliken Go Station,,43.824582,-79.302567,,,0,,,2,
10358,3938,Jane St at William Cragg Dr North Side,,43.722732,-79.50889,,,0,,,1,
10359,6206,The Westway at Wincott Dr,,43.687522,-79.549582,,,0,,,1,
10360,7851,Hoskin Ave at Tower Rd - Wycliffe College,,43.664544,-79.395953,,,0,,,1,
10361,6551,Marlee Ave at Roselawn Ave,,43.702311,-79.441199,,,0,,,1,
10362,5643,Martin Grove Rd at Royalcrest Rd,,43.752422,-79.599501,,,0,,,1,
10364,1324,Midland Ave at Brussels Rd,,43.732556,-79.257169,,,0,,,1,
10365,1715,Bayview Ave at Broadway Ave,,43.713964,-79.377724,,,0,,,1,
10368,2545,Finch Ave East at Sandhurst Cir (East),,43.809001,-79.262558,,,0,,,1,
10369,6829,Queen St West at Peter St,,43.64922,-79.393771,,,0,,,1,
10370,7313,Sherbourne St at Dundas St East,,43.658477,-79.371168,,,0,,,1,
10371,6994,Royal York Rd at Eglinton Ave West,,43.682456,-79.52678,,,0,,,1,
10372,1857,Danforth Rd at Medford Ave,,43.698709,-79.273571,,,0,,,1,
10373,3460,Crow Trail at Tapscott Rd,,43.807819,-79.232668,,,0,,,1,
10374,2432,Evans Ave at Bellman Ave East Side,,43.61425,-79.532809,,,0,,,1,
10375,2224,The East Mall at West Deane Valley Rd,,43.666704,-79.572201,,,0,,,1,
10376,5856,370 Norfinch Dr,,43.770049,-79.531849,,,0,,,1,
10377,10765,Dovercourt Rd at Geary Ave,,43.67079,-79.43327,,,0,,,1,
10378,7527,Belfield Rd at Attwell Dr,,43.698236,-79.591811,,,0,,,1,
10379,6947,Rexdale Blvd at Martin Grove Rd,,43.713892,-79.58083,,,0,,,1,
10380,8086,Sentinel Rd at Hucknall Rd (North),,43.75699,-79.499016,,,0,,,1,
10381,9658,20 Graydon Hall Dr,,43.762983,-79.345295,,,0,,,1,
10382,11341,Opposite 4400 Dufferin St,,43.765369,-79.465972,,,0,,,1,
10383,2550,Finch Ave East at Seneca Hill Dr - Opposite Seneca College,,43.793477,-79.350685,,,0,,,1,
10384,383,Birchmount Rd at Bonniewood Rd South Side,,43.72737,-79.277056,,,0,,,1,
10385,6384,Flemington Rd at Ranee Ave,,43.723093,-79.448443,,,0,,,1,
10386,8551,Warden Ave at Comstock Rd,,43.721444,-79.284808,,,0,,,1,
10387,8760,Weston Rd at Ray Ave,,43.688661,-79.494487,,,0,,,1,
10388,13638,Markham Rd at Walkway to Clandfield St,,43.859253,-79.256305,,,0,,,1,
10390,10614,Rexdale Blvd at Queen's Plate Dr (East),,43.716605,-79.592338,,,0,,,1,
10391,10630,North Queen St at Manstor Rd,,43.61851,-79.557597,,,0,,,1,
10392,5786,Mortimer Ave at Linsmore Cres,,43.689443,-79.332075,,,0,,,1,
10393,8384,Underhill Dr at Doonaree Dr,,43.745335,-79.325826,,,0,,,1,
10396,6714,Pharmacy Ave at Innismore Cres,,43.735932,-79.301561,,,0,,,1,
10397,5827,Mt Pleasant Rd at Lawrence Ave East South Side,,43.725748,-79.397165,,,0,,,1,
10398,7964,McRae Dr at Sutherland Dr,,43.70842,-79.365512,,,0,,,2,
10399,9246,2397 Finch Ave West - Finch/Weston Centre,,43.751703,-79.54356,,,0,,,1,
10400,4400,Lansdowne Ave at Brandon Ave,,43.669207,-79.447534,,,0,,,1,
10401,10120,Park Lawn Rd at The Queensway North Side,,43.629486,-79.4904,,,0,,,2,
10402,4356,Kipling Ave at Prince George Dr South Side,,43.666968,-79.546487,,,0,,,1,
10403,492,Bloor St West at Bathurst St,,43.665214,-79.411078,,,0,,,1,
10404,7885,Keele St at Dovehouse Ave South Side,,43.749356,-79.487633,,,0,,,2,
10405,615,Brimley Rd at Applefield Dr (North),,43.768438,-79.260929,,,0,,,1,
10406,2064,Dufferin St at Jane Osler Blvd - Yorkdale Shopping Centre,,43.724737,-79.457304,,,0,,,1,
10407,7315,Sherbourne St at The Esplanade,,43.649212,-79.367441,,,0,,,2,
10408,8775,Weston Rd at Victoria Blvd,,43.689497,-79.496388,,,0,,,1,
10409,5861,115 Norfinch Dr,,43.761455,-79.529072,,,0,,,1,
10410,5708,Midland Ave at Huntingwood Dr,,43.796901,-79.283225,,,0,,,1,
10411,6671,Pharmacy Ave at Bolster Ave,,43.70656,-79.2896,,,0,,,1,
10412,2872,McCowan Rd at Finch Ave East North Side,,43.808611,-79.266562,,,0,,,1,
10413,4527,Petrolia Rd at Canarctic Dr,,43.776388,-79.488995,,,0,,,1,
10414,3727,Horner Ave at Sheldon Ave,,43.602326,-79.542849,,,0,,,1,
10415,5333,Lawrence Ave East at Woodcliff Pl West Side,,43.738509,-79.337564,,,0,,,1,
10416,10655,The Queensway at Lady Bank Rd,,43.624445,-79.511558,,,0,,,1,
10417,5351,Lawrence Ave West at Caledonia Rd West Side,,43.711463,-79.467181,,,0,,,1,
10418,5806,Mt Pleasant Rd at Broadway Ave,,43.711019,-79.391043,,,0,,,1,
10420,8572,Warden Ave at Hollis Ave North Side,,43.693189,-79.27304,,,0,,,1,
10421,2443,Evans Ave at Gamma St,,43.612363,-79.541086,,,0,,,1,
10422,3156,Victoria Park Ave at Sparks Ave,,43.808438,-79.338128,,,0,,,1,
10423,11256,Dawes Rd at Crescent Town Rd,,43.696704,-79.297354,,,0,,,1,
10425,9417,Dufferin St at Steeprock Dr,,43.761869,-79.465528,,,0,,,1,
10426,5499,Lloyd Manor Rd at North Heights Rd,,43.663912,-79.549793,,,0,,,1,
10427,1102,Gerrard St East at Parliament St,,43.662071,-79.3667,,,0,,,2,
10429,4047,Keele St at Downsview Park Blvd,,43.736856,-79.48436,,,0,,,1,
10430,4755,Airport Rd at Ripon St South Side,,43.705848,-79.645322,,,0,,,2,
10431,11696,Brockport Dr at Belfield Rd North Side,,43.699977,-79.587936,,,0,,,2,
10432,390,Birchmount Rd at Cass Ave,,43.778865,-79.296902,,,0,,,1,
10433,7369,St Phillips Rd at Dixon Rd,,43.700006,-79.534443,,,0,,,1,
10434,10181,Dundas St West at Grace St,,43.650581,-79.41422,,,0,,,2,
10435,6544,Marlee Ave at Glengrove Ave South Side,,43.710515,-79.444518,,,0,,,1,
10436,625,Brimley Rd at Eglinton Ave East North Side,,43.737162,-79.248253,,,0,,,1,
10438,3213,Yonge St at Bloor St East North Side - Bloor Station,,43.670773,-79.38689,,,0,,,1,
10439,5141,Laird Dr at Industrial St,,43.707189,-79.362124,,,0,,,1,
10440,14250,Warden Ave at Cachet Pkwy (South),,43.888521,-79.342407,,,0,,,2,
10441,4872,Chisholm Ave at Epsom Ave,,43.692275,-79.30496,,,0,,,1,
10442,10152,Queen St West at Beaty Ave,,43.639599,-79.441272,,,0,,,1,
10443,3009,Park St at Atlee Ave,,43.711491,-79.250708,,,0,,,2,
10444,5633,Martin Grove Rd at Racine Rd,,43.716605,-79.582177,,,0,,,1,
10445,659,Broadview Ave at Pottery Rd South Side,,43.683554,-79.357145,,,0,,,1,
10447,14149,7074 Warden Ave at Warden Centre Plaza,,43.82202,-79.324926,,,0,,,1,
10448,5690,Midland Ave at Midwest Rd (North),,43.765681,-79.270348,,,0,,,1,
10449,2962,Morningside Ave at Opposite  Morningside Park,,43.780882,-79.19135,,,0,,,1,
10450,8333,Sutherland Dr at Rolph Rd,,43.700225,-79.367249,,,0,,,1,
10451,6491,Kingston Rd at Manse Rd,,43.775016,-79.177804,,,0,,,1,
10452,8584,Warden Ave at Lupin Dr North Side,,43.765746,-79.302059,,,0,,,1,
10453,8132,Spadina Ave at Sussex Ave South Side,,43.664224,-79.402616,,,0,,,2,
10454,12161,Atkinson Ave at Centre St,,43.812488,-79.443473,,,0,,,1,
10456,6307,140 Commander Blvd,,43.794904,-79.268618,,,0,,,1,
10458,157,Bathurst St at Invermay Ave,,43.741617,-79.435168,,,0,,,1,
10459,3209,Yonge St at Alexander St,,43.662802,-79.383587,,,0,,,1,
10460,2916,Midland Ave at St Clair Ave East  South Side,,43.718401,-79.251308,,,0,,,1,
10462,2146,Dundas St West at Beverley St,,43.65371,-79.393961,,,0,,,2,
10463,8437,Victoria Park Ave at Cassandra Blvd,,43.754257,-79.313859,,,0,,,1,
10464,6955,400 Rockcliffe Blvd - Rockcliffe Middle School,,43.674444,-79.488405,,,0,,,1,
10465,247,Bay St at Front St West - Union Station,,43.645849,-79.378935,,,0,,,1,
10466,3692,Grenoble Dr at Spanbridge Rd North Side,,43.713269,-79.32674,,,0,,,1,
10467,5720,Midland Ave at McNicoll Ave,,43.814436,-79.292004,,,0,,,1,
10468,10621,North Queen St at The Queensway North Side,,43.61511,-79.556375,,,0,,,1,
10469,4093,Kennedy Rd at Landseer Rd South Side,,43.734685,-79.269149,,,0,,,1,
10471,8271,Steeles Ave West at Fenmar Dr East Side,,43.766574,-79.563755,,,0,,,1,
10472,5881,131 Oakdale Rd,,43.742731,-79.525905,,,0,,,1,
10473,106,Bathurst St at Chabad Gate,,43.79928,-79.447256,,,0,,,1,
10474,6751,Pharmacy Ave at St Clair Ave East,,43.709678,-79.290706,,,0,,,1,
10476,7270,Sheppard Ave West at Bryant St West Side,,43.754543,-79.443751,,,0,,,1,
10477,2187,Dundas St West at Sheridan Ave,,43.649841,-79.433512,,,0,,,2,
10478,5969,Ossington Ave at Hallam St,,43.667784,-79.427976,,,0,,,1,
10479,8693,Weston Rd at Aura Lea Blvd,,43.723246,-79.536833,,,0,,,1,
10480,2239,Eglinton Ave East at Bayview Ave,,43.711241,-79.376821,,,0,,,1,
